CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE
50052663,SET BAR LOUNGE & BILLARDS,Brooklyn,1828,MCDONALD AVENUE,11223
50103384,CHOCOLATE DIP,Manhattan,101,MACDOUGAL STREET,10012
50048576,ROKC,Manhattan,3452,BROADWAY,10031
50095605,TECHNE KAFE,Brooklyn,410,7 AVENUE,11215
50096097,BENTON,Manhattan,123,WILLIAM STREET,10038
50041624,HOW GREEK IT IS,Staten Island,2224,HYLAN BOULEVARD,10306
50086536,JUICE PRESS,Manhattan,10,COLUMBUS CIRCLE,10019
41385659,TONY & TINA'S PIZZA,Bronx,2483,ARTHUR AVENUE,10458
40514147,CREATIVE EDGE CATERERS,Manhattan,110,BARROW STREET,10014
50071766,MARIBELLA PARADISE RESTAURANT,Bronx,1460,MACOMBS ROAD,10452
41384237,CHICANITO,Bronx,435,EAST  153 STREET,10455
41485126,OUTBACK STEAKHOUSE,Brooklyn,1475,86 STREET,11228
50055132,BURGER INC,Manhattan,353,WEST   14 STREET,10014
50017151,TAKUMI TACO,Manhattan,75,9 AVENUE,10011
41271039,LAST STOP GOURMET SHOP,Queens,222,BEACH  116 STREET,11694
50000777,PIZZA BOY I,Queens,74-04,37 AVENUE,11372
50043852,L'EXPRESS,Manhattan,249,PARK AVENUE SOUTH,10003
41297910,CLUB WYNN - GERA GERA,Manhattan,238,EAST   53 STREET,10022
50100081,AUX MERVEILLEUX DE FRED,Manhattan,42,WEST   42 STREET,10036
50093068,THE JUICER SHACK,Bronx,1086,SOUTHERN BOULEVARD,10459
50044616,CHICKEN & FRIES,Manhattan,4,PENN PLZ,10121
50092783,ARTICHOKE PIZZA,Queens,,Terminal 5,11430
41388853,SUBWAY,Brooklyn,5107,CHURCH AVENUE,11203
41395342,CITI FIELD MISTER SOFTEE/STAND 131,Queens,NKA,126 STREET & ROOSEVELT AVENUE,
41586413,CORNERSTONE CAFE,Manhattan,17,AVENUE B,10009
41690493,STARBUCKS,Manhattan,135,JOHN STREET,10038
50049522,AVRA MADISON ESTIATORIO,Manhattan,14,EAST   60 STREET,10022
50106448,NEW LUCK GARDEN,Manhattan,1954,AMSTERDAM AVENUE,10032
50064056,PORTO SALVO,Bronx,424,EAST  161 STREET,10451
41495490,UNCLE LOUIE G’S ITALIAN ICES & ICE CREAM,Brooklyn,2581,CROPSEY AVENUE,11214
41267944,EMPIRE KING RESTAURANT,Bronx,1374,BOSTON ROAD,10456
41275275,WHISKEY TOWN,Manhattan,29,EAST    3 STREET,10003
41685596,FABBRICA,Brooklyn,34,NORTH    6 STREET,11249
41562672,"DUNKIN', BASKIN ROBBINS",Queens,16804,JAMAICA AVENUE,11432
50100474,RED CRAB JUICY SEAFOOD,Brooklyn,1724,SHEEPSHEAD BAY ROAD,11235
50046623,COLD STONE CREAMERY,Brooklyn,139,FLATBUSH AVENUE,11217
50088164,SABOR DE MI TIERRA,Queens,4106B,JUNCTION BLVD,11368
41275242,MCDONALD'S,Manhattan,262,CANAL STREET,10013
50099785,Montanita Restaurant,Queens,10014,NORTHERN BLVD,11368
40601159,PERFECTO PIZZERIA,Manhattan,2479,BROADWAY,10025
50010579,RAINBOW BAKERY AND CAFE,Queens,86-18,QUEENS BOULEVARD,11373
41657006,LE PARIS DAKAR,Brooklyn,518,NOSTRAND AVENUE,11216
50085934,SIP A CUP,Queens,2517,30TH AVE,11102
50006705,FIVE STAR FISH & CHIPS,Brooklyn,521,STANLEY AVENUE,11207
50081615,INWOOD BAGELS,Manhattan,628,WEST  207 STREET,10034
50097695,LJ PIZZA SHOP,Bronx,26,WEST  183 STREET,10453
50105624,LE PAIN QUOTIDIEN,Manhattan,16,EAST   44 STREET,10017
50009555,VLIFE,Manhattan,348,7 AVENUE,10001
41160209,PAPA JOHN'S,Brooklyn,1016,CONEY ISLAND AVENUE,11230
50105339,,Manhattan,465,WEST   51 STREET,10019
41563594,SCAGLIONE BROTHERS BAKERY,Bronx,1078,MORRIS PARK AVENUE,10461
50016964,BONCHON,Manhattan,325,5 AVENUE,10016
41377918,WOODSIDE CAFE,Queens,60-06,WOODSIDE AVENUE,11377
50000134,DYNACO,Brooklyn,1112,BEDFORD AVENUE,11216
41362620,MAGNOLIA BAKERY,Manhattan,1240,AVENUE OF THE AMERICAS,10020
50095809,COFFEE ON U,Brooklyn,62,AVENUE U,11223
50103215,,Brooklyn,156,7 AVENUE,11215
40401841,VILLAGE PIZZA,Manhattan,65,8 AVENUE,10014
41116368,CROWN HEIGHTS BUNCH-O-BAGELS AND MORE,Brooklyn,361,TROY AVENUE,11213
41476400,CHOP CHOP,Manhattan,501,WEST  184 STREET,10033
50106978,FLIP SIGI,Manhattan,131,7 AVENUE SOUTH,10014
50089381,HONEYBRAINS,Manhattan,34,WEST   22 STREET,10010
50057094,SUPREMA,Manhattan,305,BLEECKER STREET,10014
50008061,VARIETY,Brooklyn,146,WYCKOFF AVENUE,11237
50097584,HUDSON CRAB & 'CUE,Manhattan,348,DYCKMAN STREET,10034
41100502,MAMAS EMPANADAS,Queens,9120,59 AVENUE,11373
50084831,THE RIBBON,Manhattan,220,WEST   44 STREET,10036
41708566,KENNEDY FRIED CHICKEN,Bronx,1815,GRAND CONCOURSE,10453
50077411,MISTER CHICKEN II,Queens,4464,21ST ST,11101
40744131,ANTOJITOS MEXICANOS,Brooklyn,107,GRAHAM AVENUE,11206
40394401,BAR SIX,Manhattan,502,6 AVENUE,10011
50019273,SUBWAY,Manhattan,221,EAST BROADWAY,10002
50078976,YARDS BAR & GRILL,Queens,2632,SKILLMAN AVE,11101
50093071,SAVORY THAI,Brooklyn,378,METROPOLITAN AVENUE,11211
50094524,SUBWAY,Queens,50-18,ROOSEVELT AVENUE,11377
50019082,L' ANTAGONISTE,Brooklyn,641,HANCOCK STREET,11233
41719158,LOBSTER HOUSE,Queens,9525,QUEENS BOULEVARD,11374
50093768,TAQUERIA DIANA,Brooklyn,367,METROPOLITAN AVENUE,11211
41389861,WINE 30,Manhattan,41,EAST   30 STREET,10016
50088557,EMPIRE WOK 88,Bronx,1230,CASTLE HILL AVENUE,10462
50083809,TOMO JAPANESE CAFE,Queens,8914,QUEENS BLVD,11373
40806208,PAUL WEISS RIFKIN WHARTON,Manhattan,1285,6 AVENUE,10019
50097461,NEW CAMERON BAKERY,Manhattan,242,CANAL STREET,10013
50105506,,Manhattan,1275,YORK AVENUE,10065
50095222,GOLDING CAFE,Manhattan,40,WASHINGTON SQUARE SOUTH,10012
40398367,MCDONALD'S,Queens,3001,STRATTON STREET,11354
50080764,PLANTSHED  CAFE,Manhattan,1,PRINCE STREET,10012
41488716,CENTRO VIVA FELIZ,Bronx,780,LYDIG AVENUE,10462
50016699,TU CASA,Queens,10311,QUEENS BLVD,11375
40369716,FERDINANDO'S RESTAURANT,Brooklyn,151,UNION STREET,11231
41557786,DUNKIN',Staten Island,1781,RICHMOND ROAD,10306
50039330,LIBERTY GRANT CAFE,Brooklyn,1170,LIBERTY AVENUE,11208
40364296,HAPPY GARDEN,Bronx,277,EAST KINGSBRIDGE ROAD,10458
41611274,CHICK P,Brooklyn,490,BERGEN STREET,11217
50090023,TOCO AZUL,Queens,1008,CLINTONVILLE ST,11357
50081015,JONES BEACH,Brooklyn,4,STUYVESANT AVENUE,11221
50066276,EL SABOR AZOGUENO BAKERY & RESTAURANT,Queens,10119,37TH AVE,11368
40581692,MAZ MEZCAL,Manhattan,316,EAST   86 STREET,10028
50055403,TACO DUMBO,Brooklyn,117,ADAMS STREET,11201
50106074,Pandori Hut,Queens,11908,94TH AVE,11419
41089835,BILL'S BAR,Brooklyn,6326,AVENUE N,11234
50053689,BURGER KING,Brooklyn,2848,CHURCH AVENUE,11226
40385515,JIMBO'S HAMBURGER PLACE,Manhattan,991,FIRST AVENUE,10022
40401864,NELLY'S CAFE,Queens,10-12,37 AVENUE,11101
50075069,THE HARROW,Manhattan,720,10 AVENUE,10019
50101999,JOHN'S RESTAURANT,Queens,162-10,JAMAICA AVENUE,11432
50073038,CRIS JUICE BAR CORP.,Bronx,370,EAST  188 STREET,10458
50073087,BLUESTONE LANE,Manhattan,35,SPRING STREET,10012
40979119,DUNKIN',Staten Island,97,STUYVESANT PLACE,10301
50075297,EIGHT BEAUTITUDES KOREAN RESTAURANT #18,Queens,136-20,ROOSEVELT AVENUE,11354
41211538,STK,Manhattan,28,LITTLE WEST   12 STREET,10014
50090258,GREENBERG'S BAGELS,Brooklyn,103,NORTH    3 STREET,11249
41234608,LA ESCUELITA NUEVA BAR LOUNGE,Queens,78-07,ROOSEVELT AVENUE,11372
50057031,DOUGH BY LICASTRI,Staten Island,1456,RICHMOND ROAD,10304
41486451,GROM,Manhattan,1796,BROADWAY,10019
41458001,DIXON PLACE,Manhattan,161,CHRYSTIE STREET,10002
50094207,EMPANADAS MONUMENTAL LAS DELICIAS,Bronx,206,WEST  236 STREET,10463
50082412,VEGGIES NATURAL JUICE BAR & CAFE,Brooklyn,1209,NOSTRAND AVENUE,11225
50103912,PUBLIC VILLAGE,Manhattan,23,ESSEX STREET,10002
50079045,Waza,Brooklyn,485,MYRTLE AVENUE,11205
50082150,SPOT DESSERT BAR,Manhattan,11,WEST   32 STREET,10001
50064681,BOBBY SPOT NUVO CAFE,Queens,4701,VAN DAM ST,11101
50106070,754 PIZZA SHOP,Manhattan,754,10 AVENUE,10019
50043303,EMOJI BURGER,Queens,8007,37TH AVE,11372
50055324,969 NYC COFFEE,Queens,3761,80TH ST,11372
41338149,PRET A MANGER,Manhattan,1020,6 AVENUE,10018
50086998,RIB SHACK,Queens,15706,LINDEN BLVD,11434
50057361,LA DIAGONAL,Manhattan,185,SAINT NICHOLAS AVENUE,10026
50072791,MALA PROJECT,Manhattan,41,WEST   46 STREET,10036
50000351,MILKFLOWER,Queens,34-12,31 AVENUE,11106
50067857,KIKI'S GRAB & GO,Staten Island,7423,AMBOY ROAD,10307
40809862,MCDONALD'S,Brooklyn,15,SHEFFIELD AVENUE,11207
50006278,HAPPY BONES,Manhattan,394,BROOME STREET,10013
50069935,TONYS PIZZERIA,Bronx,53,EAST KINGSBRIDGE ROAD,10468
50040401,FOOD FAIR DELI & PIZZA,Manhattan,433,WEST   34 STREET,10001
50083634,BURGERIM & TCBY,Queens,162-16,UNION TURNPIKE,11366
50086932,GLOWJOE CAFE,Queens,21235,42ND AVE,11361
50000628,JUMBO HOUSE,Brooklyn,942,UTICA AVENUE,11203
50049598,LAST STOP BAR & GRILL,Bronx,4609,WHITE PLAINS ROAD,10470
50073786,LECHONERA EL SAZON,Bronx,682,CASTLE HILL AVENUE,10473
50056006,GULLUOGLU,Brooklyn,239,BRIGHTON AVE,
50092593,TWELVE CHAIRS,Manhattan,56-58,MACDOUGAL ST,10012
50093940,DRIP,Brooklyn,830,ROGERS AVENUE,11226
41370881,SHUN LI CHINESE RESTAURANT,Brooklyn,1468,PITKIN AVENUE,11212
50008021,BOMBAY GRILL HOUSE,Manhattan,764A,9 AVENUE,10019
40987128,AMBROSIA,Manhattan,8,WEST   45 STREET,10036
50050890,BOHAUS COFFEE  AND FLOWERS,Brooklyn,406,MARCUS GARVEY BOULEVARD,11216
50015333,SNATCH & GO INTERNET CAFE & JUICE BAR,Brooklyn,3410,CHURCH AVENUE,11203
41697115,GOLD MINE CAFE,Bronx,5578,BROADWAY,10463
41248845,CAFE CHILI,Brooklyn,172,COURT STREET,11201
41588320,SALINAS,Manhattan,136,9 AVENUE,10011
50018834,SING SHENG KITCHEN,Queens,8905,37TH AVE,11372
50065555,FIVE STAR PIZZA & BURGERS,Bronx,295,EAST GUN HILL ROAD,10467
50011127,MINT MASALA,Manhattan,95,MACDOUGAL STREET,10012
50088516,FEROCE & THE FLEUR ROOM,Manhattan,105,WEST   28 STREET,10001
50065563,BERIKONI,Brooklyn,125,BRIGHTON BEACH AVENUE,11235
50051545,TSURUTONTAN UDON NOODLE BRASSERIE,Manhattan,21,EAST   16 STREET,10003
41293635,NO. 1 CHINESE KITCHEN,Staten Island,209,PORT RICHMOND AVENUE,10302
50105953,,Queens,13620,BOOTH MEMORIAL AVE,11355
50097889,DOMINO'S,Brooklyn,1972,FLATBUSH AVENUE,11234
41719517,TORST,Brooklyn,615,MANHATTAN AVENUE,11222
50090591,AIYARA THAI,Manhattan,480,9 AVENUE,10018
50094725,TJ COFFEE HOUSE,Brooklyn,1050,CONEY ISLAND AVENUE,11230
41630358,FAY DA BAKERY,Queens,40-24,COLLEGE POINT BOULEVARD,11354
40364305,PHILADELPHIA GRILLE EXPRESS,Brooklyn,10004,4 AVENUE,11209
50050327,NOSTRAND CAFE,Brooklyn,261,NOSTRAND AVENUE,11216
50013991,J + B CAFE,Brooklyn,302,7 STREET,11215
50080827,EL PATRON RESTAURANT & LOUNGE II,Staten Island,1491,HYLAN BOULEVARD,10305
50052591,KAKUREGA JAPANESE CUISINE,Queens,13344,37TH AVE,11354
41535378,ELIEZER KITCHEN,Manhattan,100,CHURCH STREET,10007
50047724,THE BLOND/THE LIBRARY,Manhattan,138,LAFAYETTE STREET,10013
40604004,WRAP N RUN GRILL,Manhattan,1125,LEXINGTON AVENUE,10075
41546465,SPICE,Manhattan,435,AMSTERDAM AVENUE,10024
50086106,PIZZA EXPRESS 2,Brooklyn,3005,AVENUE K,11210
50087951,HELL'S KITCHENETTE,Manhattan,375,WEST   48 STREET,10036
50050634,RITAS,Brooklyn,1327,SURF AVENUE,11224
40864264,THE VILLAGE TAVERN,Manhattan,46,BEDFORD STREET,10014
50106471,,Queens,580,SENECA AVENUE,11385
50032584,YAN KEE BEEF JERKY,Manhattan,44,CANAL STREET,10002
50088325,KENNEDY FRIED CHICKEN,Manhattan,1316,5 AVENUE,10026
50075670,NEW GOLDEN CHOPSTICKS,Manhattan,77,PEARL STREET,10004
50059297,NADEZHDA,Queens,6406,108TH ST,11375
40385587,ISLAND,Manhattan,1305,MADISON AVENUE,10128
50076762,JANE'S EATERY,Queens,21505,NORTHERN BLVD,11361
41447792,FRESH & CO,Manhattan,363,7 AVENUE,10001
50049891,NEW PEOPLE RESTAURANT,Brooklyn,1505,FULTON STREET,11216
41387292,JIB LANES,Queens,67-19,PARSONS BOULEVARD,11365
40841241,GLORIA'S #3,Brooklyn,764,NOSTRAND AVENUE,11216
50101650,,Manhattan,770,BROADWAY,10003
50033065,CESTRAS PIZZA III,Bronx,44,WESTCHESTER SQ,10461
50006485,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,Brooklyn,2223,CHURCH AVENUE,11226
40716141,RUMPUS ROOM,Manhattan,249,ELDRIDGE STREET,10002
50069956,FIASCHETTERIA PISTOIA,Manhattan,647,E 11TH ST,10009
41702078,SAKURA TOKYO II,Brooklyn,354,MYRTLE AVENUE,11205
50013774,PINGS,Manhattan,22,MOTT STREET,10013
50101399,FISH MARKET RESTAURANT ELOMDA,Queens,33-10,28 AVENUE,11103
50075248,PLANTSHED,Manhattan,555,COLUMBUS AVENUE,10024
50100369,MI TEA,Brooklyn,2046,86 STREET,11214
41629883,CAFE MADELINE,Brooklyn,1603,CORTELYOU ROAD,11226
50003360,GROUND CENTRAL COFFEE COMPANY,Manhattan,155,EAST   52 STREET,10022
40748570,SPRINGFIELD DINER,Queens,128-13,MERRICK BOULEVARD,11434
40545454,HELLO DELI,Manhattan,213,WEST   53 STREET,10019
40513416,BURGER KING,Staten Island,950,JEWETT AVENUE,10314
50035529,YUMMY HOUSE,Queens,14420,45TH AVE,11355
50100995,DAIKANYAMA,Manhattan,1000,THIRD AVENUE,10022
41611674,SERVICE BAR 3,Queens,110-00,ROCKAWAY BOULEVARD,11420
50076087,H0L0,Queens,1563,DECATUR STREET,11385
50092216,DELI FUSION CAFE AND JUICE BAR,Brooklyn,3324,FULTON STREET,11208
50000956,LA CHOZA DEL GORDO,Queens,41-05,NORTHERN BOULEVARD,11101
50085108,MJ SMITH FOOD & SPIRITS,Manhattan,9,EAST   45 STREET,10017
50016335,THE EDGE,Manhattan,101,EDGECOMBE AVENUE,10030
50059419,MANHATTAN BEACH CATERING,Brooklyn,60,WEST END AVENUE,11235
50017819,MALAI MARKE,Manhattan,318,EAST    6 STREET,10003
41637468,BUDDHA BEER BAR,Manhattan,4476,BROADWAY,10040
50045462,GOODAS BAR & LOUNGE,Brooklyn,971B,EAST NEW YORK AVENUE,11212
50097057,MR. V'S,Staten Island,3010,VETERANS ROAD WEST,10309
40801855,PLAYWRIGHT CELTIC PUB,Manhattan,202,WEST   49 STREET,10019
50106994,,Queens,4154,52ND ST,11377
50010986,PONTY BISTRO,Manhattan,144,WEST  139 STREET,10030
50013885,SBARRO,Bronx,200,BAYCHESTER AVENUE,10475
50043940,SURYA INDIAN CUISINE,Manhattan,154,BLEECKER STREET,10012
50096301,DOUBLE RED INC,Brooklyn,1818,AVENUE U,11229
50095273,YASAIYA SHABU-SHABU,Queens,25211,NORTHERN BLVD,11362
41557716,KITARO,Manhattan,510,AMSTERDAM AVENUE,10024
50062943,ROSALIA PIZZA,Queens,10315,QUEENS BLVD,11375
50056450,K & V BAKERY,Brooklyn,1405,AVENUE U,11229
50106374,225 Colmbus Restaurant,Manhattan,225,COLUMBUS AVENUE,10023
40927055,P & M CLASSIC PIZZA & RESTAURANT,Manhattan,1747,AMSTERDAM AVENUE,10031
41396677,STAND 132,Bronx,1,EAST  161 STREET,10451
50101494,SELINA CHELSEA NYC & LADY MARA,Manhattan,518,WEST   27 STREET,10001
50040555,STARBUCKS,Manhattan,185,WEST BROADWAY,10013
50099849,EMPANADA KINGDOM,Staten Island,1970,VICTORY BOULEVARD,10314
50070387,EMPANADAS MONUMENTAL,Bronx,752,ALLERTON AVENUE,10467
40735129,JUICY LUCY,Manhattan,85,AVENUE A,10009
50084686,BLINKS DELI & PIZZA,Queens,4301,35TH ST,11101
50075103,PQR,Manhattan,1631,2 AVENUE,10028
41063300,CENTRE PIZZA,Queens,25425,HORACE HARDING EXPRESS,
41243693,MONAHAN & FITZGERALD,Queens,214-17,41 AVENUE,11361
50080194,CHIKO,Brooklyn,954,MANHATTAN AVENUE,11222
50094723,EL COQUI BAR & BILLIARDS,Queens,5419,MYRTLE AVE,11385
50058388,SPOT DESSERT BAR,Queens,3916,PRINCE ST,11354
50000759,BARNES & NOBLE CAFE,Manhattan,55,LEXINGTON AVENUE,10010
50001869,SOCIETE GENERALE CAFETERIA,Manhattan,245,PARK AVENUE,10167
50055936,PUTAWN LOCAL THAI KITCHEN,Manhattan,1584,1 AVENUE,10028
41416781,RYEHOUSE,Manhattan,11,WEST   17 STREET,10011
41423142,NEW YORK LAW SCHOOL,Manhattan,185,WEST BROADWAY,10013
50003223,CAFE1 & CAFE 4 (AMERICAN MUSEUM OF NATURAL HISTORY),Manhattan,NKA,CENTRL PARK WEST,10024
50060989,CAROL'S CAFE,Manhattan,217,EAST   51 STREET,10022
50017467,MIS TIERRAS COLOMBIANAS,Queens,54-08,ROOSEVELT AVENUE,11377
41583286,SHAKE SHACK,Brooklyn,409,FULTON STREET,11201
40796717,ANYWAY CAFE & BAR,Brooklyn,1602,GRAVESEND NECK ROAD,11229
41030615,SERAFINA BROADWAY,Manhattan,210,WEST   55 STREET,10019
41699249,LE MIDI BISTRO,Manhattan,9,EAST   13 STREET,10003
50075788,FLIGHT 151,Manhattan,151,8TH AVE,10011
50093370,PIZZA BOSS,Staten Island,1307,ARTHUR KILL ROAD,10312
50044995,LE PAIN QUOTIDIEN,Manhattan,250,WEST   55 STREET,10019
50060922,POKEWORKS,Manhattan,23,EAST   15 STREET,10003
50080094,PASTRAMI QUEEN,Manhattan,233,WEST   49 STREET,10019
50007955,MONARCH GILDED LILY / KOLA H,Manhattan,408,WEST   15 STREET,10011
50106472,TEMEZKAL,Queens,8808,ROOSEVELT AVE,11372
41205309,JOE G  RESTAURANT (DA VINCI HOTEL),Manhattan,244,WEST   56 STREET,10019
50094553,Avocados Mexican Grill,Brooklyn,428,KINGS HIGHWAY,11223
41478388,18 RESTAURANT,Manhattan,240,EAST   81 STREET,10028
40928698,THALASSA,Manhattan,179,FRANKLIN STREET,10013
50087514,LI & CHO,Queens,14141,NORTHERN BLVD,11354
50103587,HAIZEA,Manhattan,142,SULLIVAN STREET,10012
50041116,"DUNKIN', BASKIN ROBBINS",Queens,15029,CROSSBAY BLVD,11417
50054796,SUBWAY,Queens,3447,JUNCTION BLVD,11372
41117739,COSMIC DINER,Manhattan,888,8 AVENUE,10019
50094030,MEXICO 2000 RESTAURANT,Brooklyn,131,GRAND STREET,11249
50103182,NEW OPEN KITCHEN,Manhattan,33,EAST   33 STREET,10016
50007853,DUNKIN',Brooklyn,513,MYRTLE AVENUE,11205
50003434,Q MARQET,Manhattan,38,EAST   98 STREET,10029
41190111,DRIVE 495,Manhattan,495,BROADWAY,10012
40378719,THE CLUBHOUSE,Queens,61-21,FRESH POND ROAD,11379
50048378,VIN SUR VINGT,Manhattan,66,WEST   84 STREET,10024
50103315,Lammy's Restaurant,Bronx,987,EAST  233 STREET,10466
50085691,SOFRA MEDITERRANEAN GRILL,Queens,4508,46TH ST,11104
50091965,Lite Bites,Brooklyn,700,MANHATTAN AVENUE,11222
50098177,BEYOND THE KITCHEN,Brooklyn,7002,FORT HAMILTON PARKWAY,11228
50077130,NEWSFEED CAFE,Brooklyn,1507,NOSTRAND AVENUE,11226
50046503,HALFTIME GRILL,Brooklyn,2112,FLATBUSH AVENUE,11234
50047509,FILLMORE DELICATESSEN,Manhattan,1668,3 AVENUE,10128
41394405,LITTLE ITALY PIZZA,Manhattan,11,PARK PLACE,10007
50047226,CHERRY POINT,Brooklyn,664,MANHATTAN AVENUE,11222
50104710,STARBUCKS COFFEE COMPANY,Brooklyn,1600,Sheepshead Bay Rd,11235
41270009,FORTY CARROTS,Manhattan,1000,3 AVENUE,10022
41469996,BRINDLE ROOM,Manhattan,277,EAST   10 STREET,10009
50056552,HANOI HOUSE,Manhattan,119,SAINT MARKS PLACE,10009
50099227,Fridas Favorites,Manhattan,1802,65TH ST TRANSVERSE,
50082813,WOK 88,Manhattan,1570,3 AVENUE,10128
50008613,CHIPOTLE MEXICAN GRILL,Brooklyn,5102,AVENUE U,11234
50102969,LAURENTINO'S PASTICCERIA & CAFFE,Manhattan,680,5 AVENUE,10019
41019083,PEPPINO'S,Brooklyn,7708,3 AVENUE,11209
50092231,AMBROSIA ELIXIRS,Brooklyn,783,DRIGGS AVENUE,11211
50018090,BLVD WINE BAR,Queens,47-20,CENTER BOULEVARD,11109
50056175,SUNDAY IN BROOKLYN,Brooklyn,348,WYTHE AVENUE,11249
50079265,STAY GOLD,Manhattan,360,3 AVENUE,10016
40568880,PIER 72 RESTAURANT,Manhattan,270,WEST   72 STREET,10023
50104510,,Brooklyn,97,MOORE STREET,11206
41385639,BEST CHINESE RESTAURANT,Bronx,4004A,BOSTON ROAD,10475
50071110,GRK FRESH GREEK,Manhattan,51,EAST    8 STREET,10003
50070785,XI TOP BBQ,Queens,4030,149TH PL,11354
40744702,SAMMY'S NOODLE SHOP & GRILL,Manhattan,453461,6 AVENUE,
41446990,ALEMBI CAFE,Queens,2363,STEINWAY STREET,11105
50077334,THE KATI ROLL COMPANY,Manhattan,22,MAIDEN LANE,10038
50061295,TARTINA,Manhattan,1034,AMSTERDAM AVENUE,10025
40727609,THE FULL SHILLING,Manhattan,160,PEARL STREET,10005
41463532,CAPRI RISTORANTE PIZZERIA BAR,Manhattan,145,MULBERRY STREET,10013
50007581,AIG 31ST FLOOR CAFE,Manhattan,175,WATER STREET,10038
50012694,SARKU JAPAN,Bronx,200,BAYCHESTER AVENUE,10475
50001494,"DUNKIN', BASKIN ROBBINS",Manhattan,323,WEST   42 STREET,10036
50048856,THREE CORNERS CAFE,Manhattan,599,LEXINGTON AVENUE,10022
41418337,NICK'S BISTRO,Queens,104-20,METROPOLITAN AVENUE,11375
50086374,FRESH JUICE AND MEXICAN FOOD,Bronx,260,BROOK AVENUE,10454
40656356,WENDY'S,Brooklyn,1916,LINDEN BOULEVARD,11207
50051572,FISHERMAN'S COVE,Brooklyn,1420,ROCKAWAY PARKWAY,11236
40367728,MIMIS RESTAURANT & BAR,Manhattan,984,SECOND AVENUE,10022
40908374,TASTE OF CHINA,Queens,67-08,FRESH POND ROAD,11385
41718493,ON TRACK BAR (O.T.B.),Brooklyn,141,BROADWAY,11211
50044700,FRESH TACO,Queens,4559,46TH ST,11377
50050336,BLUE BOTTLE COFFEE,Brooklyn,85,DEAN STREET,11201
50082132,Mama,Manhattan,11,WEST   32 STREET,10001
41293203,STARBUCKS,Manhattan,2690,BROADWAY,10025
50100353,ZARO'S FAMILY BAKERY,Manhattan,1825,PARK AVENUE,10035
41704636,SUNNY JOHN PIZZA,Brooklyn,5408,AVENUE N,11234
50000983,SABROSURA 2 RESTAURANT,Bronx,1806,WESTCHESTER AVENUE,10472
50054661,CINCO DE MAYO RESTAURANT,Brooklyn,1202,CORTELYOU ROAD,11218
50079571,FRESH POND MEXICAN CUISINE,Queens,6722,FRESH POND RD,11385
50048511,THE BOIL,Manhattan,17,WAVERLY PLACE,10003
41371272,LOCAL NYC,Manhattan,1,PENN PLAZA,10119
40403830,PRINCESS MANOR,Brooklyn,92,NASSAU AVENUE,11222
50034214,BUTCH AND COCO CAFE,Brooklyn,153,HOWARD AVENUE,11233
40967297,PRET A MANGER,Manhattan,205,EAST   42 STREET,10017
50105108,,Queens,69-49,GRAND AVENUE,11378
41406895,SUN SAI GAI RESTAURANT,Manhattan,220,CANAL STREET,10013
50076237,ME BAKERY,Queens,19502,47TH AVE,11358
50086580,PR Sazon,Bronx,3285,WESTCHESTER AVENUE,10461
41662075,AZIZA'S CAFE & LOUNGE,Manhattan,45,1 AVENUE,10003
40363920,NEW GOLDEN BILLION,Brooklyn,976,RUTLAND ROAD,11212
50085211,PATACON PISAO,Manhattan,139,ESSEX STREET,10002
41395432,CITI FIELD NATHAN'S FAMOUS STAND 417,Queens,000,126TH & ROOSEVELT AVENUE,
50088263,CAFE BEE,Manhattan,239,WEST   72 STREET,10023
50080112,FUEL RESTAURANT,Brooklyn,7004,3 AVENUE,11209
50042041,RESTAURANT ON 58 ST INC,Brooklyn,773,58 STREET,11220
50004906,MIANSAI,Manhattan,33,CROSBY STREET,10013
50068505,SERAFINA 105,Manhattan,2735-2737,BROADWAY,10025
41538119,HANSON DRY,Brooklyn,925,FULTON STREET,11238
50063765,GOLDEN KRUST,Bronx,1299,BOSTON ROAD,10456
40964100,EL REY DE LOS TACOS,Queens,49-06,43 AVENUE,11377
50093397,PEKING TASTE & THAI,Staten Island,2343,RICHMOND AVENUE,10314
41706325,THE DISTRICT,Manhattan,1679,3 AVENUE,10128
50009874,EL PALACIO SEAFOOD MARKET,Manhattan,1049,SAINT NICHOLAS AVENUE,10032
50077461,THAI DIVA CUISINE,Queens,4553,46TH ST,11377
50094339,SNOWDAYS,Brooklyn,7025,3 AVENUE,11209
50087332,ETROG KOSHER RESTAURANT & CATERING,Manhattan,122,EAST   58 STREET,10022
41444157,MAMMA ROSA'S,Bronx,1007,ALLERTON AVENUE,10469
50096403,FRESH OPS,Queens,4153,53RD ST,11377
50105145,VIETSPOT,Manhattan,99,NASSAU STREET,10038
50084499,SONG'S DUMPLING CAFE,Queens,10206,METROPOLITAN AVE,11375
50105850,L.S. FOREVER DELI,Brooklyn,789,MCDONALD AVENUE,11218
50060048,CAFE BELLE,Manhattan,280,MULBERRY STREET,10012
40402266,UNFORGETTABLE LOUNGE,Queens,112-22,SUTPHIN BOULEVARD,11435
50103951,THE WING,Brooklyn,71,NORTH    7 STREET,11249
50016824,COLUMBIA UNIVERSITY MEDICAL CENTER BOOKSTORE CAFE,Manhattan,711,WEST  168 STREET,10032
