,alias,categories,coordinates,is_closed,location,name,rating,review_count,transactions,url,permanently closed,outdoor_seating,price_cat,delivery,restaurant_reservation,pickup,zip_code,latitude,longitude,total_restaurants_in_zip,Population Density,distance_to_subway
1146,pomp-and-circumstance-dining-williamsburg,Middle Eastern/Mediterranean,"{'latitude': 40.714166, 'longitude': -73.949612}",False,"{'address1': '577 Lorimer St', 'address2': '', 'address3': None, 'city': 'Williamsburg', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['577 Lorimer St', 'Williamsburg, NY 11211']}",Pomp & Circumstance Dining,5.0,70,"['delivery', 'pickup']",https://www.yelp.com/biz/pomp-and-circumstance-dining-williamsburg?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11211,40.714166,-73.949612,401.0,39908.0,0.07077908585836211
1147,taste-of-heaven-brooklyn,American (Casual),"{'latitude': 40.717115, 'longitude': -73.940613}",False,"{'address1': '251 Jackson St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['251 Jackson St', 'Brooklyn, NY 11211']}",Taste of Heaven,5.0,162,['pickup'],https://www.yelp.com/biz/taste-of-heaven-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,0,0,1,11211,40.717115,-73.940613,401.0,39908.0,0.17086938032478233
1148,taqueria-al-pastor-brooklyn-2,Mexican,"{'latitude': 40.703326, 'longitude': -73.918029}",False,"{'address1': '128 Wyckoff Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['128 Wyckoff Ave', 'Brooklyn, NY 11237']}",Taqueria al Pastor,5.0,77,"['delivery', 'pickup']",https://www.yelp.com/biz/taqueria-al-pastor-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,one,1,0,1,11237,40.703326,-73.918029,279.0,55400.8,0.02524525426013922
1149,julias-ridgewood,American (New),"{'latitude': 40.703143, 'longitude': -73.902956}",False,"{'address1': '818 Woodward Ave', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['818 Woodward Ave', 'Ridgewood, NY 11385']}",Julia's,4.5,216,"['pickup', 'delivery']",https://www.yelp.com/biz/julias-ridgewood?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11385,40.703143,-73.902956,318.0,27472.6,0.0413008959265972
1150,sea-wolf-bushwick-brooklyn,Seafood,"{'latitude': 40.70683, 'longitude': -73.9228}",False,"{'address1': '19 Wyckoff Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['19 Wyckoff Ave', 'Brooklyn, NY 11237']}",Sea Wolf - Bushwick,4.0,496,['delivery'],https://www.yelp.com/biz/sea-wolf-bushwick-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,0,11237,40.70683,-73.9228,279.0,55400.8,0.014323983353310662
1151,lic-market-long-island-city,American (New),"{'latitude': 40.747467, 'longitude': -73.945524}",True,"{'address1': '21-52 44th Dr', 'address2': '', 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['21-52 44th Dr', 'Long Island City, NY 11101']}",LIC Market,4.0,785,"['pickup', 'delivery']",https://www.yelp.com/biz/lic-market-long-island-city?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,1,0,1,11101,40.747467,-73.945524,330.0,9268.2,0.031972632351317316
1152,the-bar-room-new-york,Bars,"{'latitude': 40.763409, 'longitude': -73.968449}",False,"{'address1': '117 E 60th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['117 E 60th St', 'New York, NY 10022']}",The Bar Room,4.0,517,"['delivery', 'pickup']",https://www.yelp.com/biz/the-bar-room-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10022,40.763409,-73.968449,469.0,68058.9,0.06006496186034044
1153,kurry-qulture-astoria,Bars,"{'latitude': 40.7649112016844, 'longitude': -73.917061437621}",True,"{'address1': '3605 30th Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['3605 30th Ave', 'Astoria, NY 11103']}",Kurry Qulture,4.5,358,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/kurry-qulture-astoria?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,1,1,1,11103,40.7649112016844,-73.917061437621,248.0,53801.6,0.19528925102866462
1154,brooklyn-bay-seafood-brooklyn,American (Casual),"{'latitude': 40.6341653608713, 'longitude': -74.026490981364}",False,"{'address1': '7026 3rd Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['7026 3rd Ave', 'Brooklyn, NY 11209']}",Brooklyn Bay Seafood,4.0,61,"['delivery', 'pickup']",https://www.yelp.com/biz/brooklyn-bay-seafood-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,missing,1,0,1,11209,40.6341653608713,-74.026490981364,278.0,33569.8,0.17384885250984458
1155,empanada-mama-hells-kitchen-new-york,"Mobile, Events and Venues","{'latitude': 40.76441, 'longitude': -73.9885}",False,"{'address1': '765 9th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['765 9th Ave', 'New York, NY 10019']}",Empanada Mama - Hell's Kitchen,4.0,2493,"['pickup', 'delivery']",https://www.yelp.com/biz/empanada-mama-hells-kitchen-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,one,1,0,1,10019,40.76441,-73.9885,720.0,56986.1,0.2574931540351183
1156,eleven36-brooklyn-3,Bakeries and Desserts,"{'latitude': 40.6681278, 'longitude': -73.9530722}",False,"{'address1': '1136 President St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11225', 'country': 'US', 'state': 'NY', 'display_address': ['1136 President St', 'Brooklyn, NY 11225']}",ELEVEN36,4.5,43,"['delivery', 'pickup']",https://www.yelp.com/biz/eleven36-brooklyn-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,one,1,0,1,11225,40.6681278,-73.9530722,146.0,67444.4,0.2761993820703174
1157,archer-and-goat-new-york,Bars,"{'latitude': 40.80432, 'longitude': -73.94835}",False,"{'address1': '187 Lenox Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['187 Lenox Ave', 'New York, NY 10026']}",Archer & Goat,4.5,98,"['delivery', 'pickup']",https://www.yelp.com/biz/archer-and-goat-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10026,40.80432,-73.94835,67.0,115461.7,0.15737444757358243
1158,llama-inn-brooklyn,Bars,"{'latitude': 40.71672, 'longitude': -73.95051}",False,"{'address1': '50 Withers St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['50 Withers St', 'Brooklyn, NY 11211']}",Llama Inn,4.0,499,[],https://www.yelp.com/biz/llama-inn-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,three,0,0,0,11211,40.71672,-73.95051,401.0,39908.0,0.08646104381979712
1159,dale-view-biscuits-and-beer-brooklyn,Cafes,"{'latitude': 40.65893, 'longitude': -73.95064}",False,"{'address1': '1170 Nostrand Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11225', 'country': 'US', 'state': 'NY', 'display_address': ['1170 Nostrand Ave', 'Brooklyn, NY 11225']}",Dale View Biscuits and Beer,4.5,90,[],https://www.yelp.com/biz/dale-view-biscuits-and-beer-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,one,0,0,0,11225,40.65893,-73.95064,146.0,67444.4,0.09359143450977239
1160,langkawi-brooklyn,South Asian,"{'latitude': 40.63889, 'longitude': -74.00582}",False,"{'address1': '5323 8th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['5323 8th Ave', 'Brooklyn, NY 11220']}",Langkawi,3.5,54,['delivery'],https://www.yelp.com/biz/langkawi-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,0,11220,40.63889,-74.00582,430.0,56785.4,0.23576604359125766
1161,caravan-uyghur-cuisine-new-york,Middle Eastern/Mediterranean,"{'latitude': 40.70745, 'longitude': -74.004828}",False,"{'address1': '200 Water St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['200 Water St', 'New York, NY 10038']}",Caravan Uyghur Cuisine,4.5,27,"['delivery', 'pickup']",https://www.yelp.com/biz/caravan-uyghur-cuisine-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,missing,1,0,1,10038,40.70745,-74.004828,216.0,70556.6,0.1887006571812798
1162,greene-grape-annex-brooklyn-2,Cafes,"{'latitude': 40.686603, 'longitude': -73.974665}",True,"{'address1': '753 Fulton St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['753 Fulton St', 'Brooklyn, NY 11217']}",Greene Grape Annex,3.5,115,[],https://www.yelp.com/biz/greene-grape-annex-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,one,0,0,0,11217,40.686603,-73.974665,295.0,51150.5,0.0805215319456551
1163,melbas-restaurant-new-york-2,American (Casual),"{'latitude': 40.8031468838453, 'longitude': -73.9565069228411}",False,"{'address1': '300 W 114th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['300 W 114th St', 'New York, NY 10026']}",Melba's Restaurant,4.0,1140,"['pickup', 'restaurant_reservation', 'delivery']",https://www.yelp.com/biz/melbas-restaurant-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,1,1,10026,40.8031468838453,-73.9565069228411,67.0,115461.7,0.19051446513859746
1164,awash-ethiopian-restaurant-new-york-2,African,"{'latitude': 40.800641, 'longitude': -73.965098}",False,"{'address1': '947 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['947 Amsterdam Ave', 'New York, NY 10025']}",Awash Ethiopian Restaurant,4.0,475,"['delivery', 'pickup']",https://www.yelp.com/biz/awash-ethiopian-restaurant-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10025,40.800641,-73.965098,237.0,129548.9,0.2196758486364616
1165,fort-washington-bakery-and-deli-new-york,Bakeries and Desserts,"{'latitude': 40.8509505540133, 'longitude': -73.9385998249054}",False,"{'address1': '808 W 181st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['808 W 181st St', 'New York, NY 10033']}",Fort Washington Bakery and Deli,4.0,43,[],https://www.yelp.com/biz/fort-washington-bakery-and-deli-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,one,0,0,0,10033,40.8509505540133,-73.9385998249054,131.0,100108.6,0.07378865525755549
1166,urban-vintage-brooklyn,Cafes,"{'latitude': 40.6879410741655, 'longitude': -73.9628667682618}",True,"{'address1': '294 Grand Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['294 Grand Ave', 'Brooklyn, NY 11238']}",Urban Vintage,4.5,281,"['pickup', 'delivery']",https://www.yelp.com/biz/urban-vintage-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,1,0,1,11238,40.6879410741655,-73.9628667682618,271.0,46994.1,0.32120519022240007
1167,friedmans-new-york-71,Specialty Food,"{'latitude': 40.748297, 'longitude': -73.990649}",False,"{'address1': '132 W 31st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['132 W 31st St', 'New York, NY 10001']}",Friedman's,4.0,2474,"['pickup', 'delivery']",https://www.yelp.com/biz/friedmans-new-york-71?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10001,40.748297,-73.990649,550.0,36638.7,0.07817475523061143
1168,astoria-pizza-factory-astoria,European,"{'latitude': 40.7786344992522, 'longitude': -73.9026485111397}",False,"{'address1': '1946 37th St', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['1946 37th St', 'Astoria, NY 11105']}",Astoria Pizza Factory,4.5,161,"['delivery', 'pickup']",https://www.yelp.com/biz/astoria-pizza-factory-astoria?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,one,1,0,1,11105,40.7786344992522,-73.9026485111397,157.0,22559.5,0.881702852332429
1169,jean-claude-2-new-york,European,"{'latitude': 40.7680053710938, 'longitude': -73.9592895507812}",False,"{'address1': '1343 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['1343 2nd Ave', 'New York, NY 10021']}",Jean Claude 2,4.0,139,[],https://www.yelp.com/biz/jean-claude-2-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,0,0,0,10021,40.7680053710938,-73.9592895507812,162.0,108864.6,0.10603053930472117
1170,the-hideaway-seaport-new-york,American (New),"{'latitude': 40.7080634, 'longitude': -74.002083}",False,"{'address1': '22 Peck Slip', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['22 Peck Slip', 'New York, NY 10038']}",The Hideaway Seaport,4.0,95,"['delivery', 'pickup']",https://www.yelp.com/biz/the-hideaway-seaport-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,10038,40.7080634,-74.002083,216.0,70556.6,0.21626351269138802
1171,blockheads-new-york-13,Mexican,"{'latitude': 40.73123, 'longitude': -73.98905}",True,"{'address1': '60 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['60 3rd Ave', 'New York, NY 10003']}",Blockheads,3.5,242,"['delivery', 'pickup']",https://www.yelp.com/biz/blockheads-new-york-13?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,1,0,1,10003,40.73123,-73.98905,714.0,98998.8,0.14555893544443183
1172,chez-ma-tante-brooklyn,American (Casual),"{'latitude': 40.7268966108951, 'longitude': -73.9574290439961}",False,"{'address1': '90 Calyer St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['90 Calyer St', 'Brooklyn, NY 11222']}",Chez Ma Tante,4.0,177,[],https://www.yelp.com/biz/chez-ma-tante-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,0,0,0,11222,40.7268966108951,-73.9574290439961,227.0,21534.9,0.3106168349418239
1173,hui-restaurant-and-bar-new-york,Chinese,"{'latitude': 40.76701, 'longitude': -73.95846}",False,"{'address1': '314 E 70th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['314 E 70th St', 'New York, NY 10021']}",Hui Restaurant & Bar,4.5,166,"['pickup', 'delivery', 'restaurant_reservation']",https://www.yelp.com/biz/hui-restaurant-and-bar-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,1,1,10021,40.76701,-73.95846,162.0,108864.6,0.05615086809719678
1174,standard-burger-brooklyn,American (Casual),"{'latitude': 40.621797, 'longitude': -74.032032}",True,"{'address1': '8812 3rd Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['8812 3rd Ave', 'Brooklyn, NY 11209']}",Standard Burger,3.5,74,"['pickup', 'delivery']",https://www.yelp.com/biz/standard-burger-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,one,1,0,1,11209,40.621797,-74.032032,278.0,33569.8,0.203929902651308
1175,osteria-cotta-new-york,Bars,"{'latitude': 40.78554, 'longitude': -73.97263}",False,"{'address1': '513 Columbus Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['513 Columbus Ave', 'New York, NY 10024']}",Osteria Cotta,4.0,883,"['pickup', 'restaurant_reservation', 'delivery']",https://www.yelp.com/biz/osteria-cotta-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,1,1,10024,40.78554,-73.97263,202.0,69066.6,0.14169904471186842
1176,park-avenue-tavern-new-york,Bars,"{'latitude': 40.75031, 'longitude': -73.9783999}",False,"{'address1': '99 Park Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['99 Park Ave', 'New York, NY 10016']}",Park Avenue Tavern,4.0,773,"['delivery', 'pickup']",https://www.yelp.com/biz/park-avenue-tavern-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10016,40.75031,-73.9783999,439.0,94164.6,0.1157253290129627
1177,jintana-thai-farmhouse-brooklyn,South Asian,"{'latitude': 40.6665799, 'longitude': -73.98211}",False,"{'address1': '344 7th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['344 7th Ave', 'Brooklyn, NY 11215']}",Jintana Thai Farmhouse,4.5,136,"['delivery', 'restaurant_reservation', 'pickup']",https://www.yelp.com/biz/jintana-thai-farmhouse-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,1,1,11215,40.6665799,-73.98211,353.0,31902.9,0.206947521623318
1178,the-osprey-brooklyn,American (New),"{'latitude': 40.702241, 'longitude': -73.995539}",False,"{'address1': '60 Furman St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['60 Furman St', 'Brooklyn, NY 11201']}",The Osprey,4.0,226,[],https://www.yelp.com/biz/the-osprey-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,0,0,0,11201,40.702241,-73.995539,467.0,39596.1,0.3095683116656426
1179,westbourne-new-york,Cafes,"{'latitude': 40.72687, 'longitude': -74.00193}",True,"{'address1': '137 Sullivan St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['137 Sullivan St', 'New York, NY 10012']}",westbourne,4.5,137,[],https://www.yelp.com/biz/westbourne-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,0,0,0,10012,40.72687,-74.00193,449.0,76855.1,0.20211450355138164
